term	name	namespace	depth	k	n	p	q	-1.0log(q)	accepted
GO:0035494	SNARE complex disassembly	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0035583	sequestering of TGFbeta in extracellular matrix	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0061628	H3K27me3 modified histone binding	molecular_function	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0009957	epidermal cell fate specification	biological_process	4	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:2000298	regulation of Rho-dependent protein serine/threonine kinase activity	biological_process	8	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0002101	tRNA wobble cytosine modification	biological_process	8	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0031643	positive regulation of myelination	biological_process	5	7	13	0.009034005237734436	0.03196424524716567	1.4953355458480118	True
GO:0031417	NatC complex	cellular_component	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0061740	protein targeting to lysosome involved in chaperone-mediated autophagy	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0034274	Atg12-Atg5-Atg16 complex	cellular_component	4	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0004473	malate dehydrogenase (decarboxylating) (NADP+) activity	molecular_function	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0003383	apical constriction	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0050567	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	molecular_function	4	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0055119	relaxation of cardiac muscle	biological_process	5	7	13	0.009034005237734436	0.03196424524716567	1.4953355458480118	True
GO:0097680	double-strand break repair via classical nonhomologous end joining	biological_process	8	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0055028	cortical microtubule	cellular_component	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0070537	histone H2A K63-linked deubiquitination	biological_process	7	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:1990460	leptin receptor binding	molecular_function	4	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:1990502	dense core granule maturation	biological_process	4	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:1902037	negative regulation of hematopoietic stem cell differentiation	biological_process	7	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0006543	glutamine catabolic process	biological_process	7	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0061903	positive regulation of 1-phosphatidylinositol-3-kinase activity	biological_process	8	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0070381	endosome to plasma membrane transport vesicle	cellular_component	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0021834	chemorepulsion involved in embryonic olfactory bulb interneuron precursor migration	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0099560	synaptic membrane adhesion	biological_process	4	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0004118	cGMP-stimulated cyclic-nucleotide phosphodiesterase activity	molecular_function	8	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0015319	sodium:inorganic phosphate symporter activity	molecular_function	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0002188	translation reinitiation	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0009153	purine deoxyribonucleotide biosynthetic process	biological_process	7	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0002265	astrocyte activation involved in immune response	biological_process	4	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0032444	activin responsive factor complex	cellular_component	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0006667	sphinganine metabolic process	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0051013	microtubule severing	biological_process	4	7	13	0.009034005237734436	0.03196424524716567	1.4953355458480118	True
GO:1902722	positive regulation of prolactin secretion	biological_process	7	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0006211	5-methylcytosine catabolic process	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:1990737	response to manganese-induced endoplasmic reticulum stress	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0005483	soluble NSF attachment protein activity	molecular_function	4	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0004924	oncostatin-M receptor activity	molecular_function	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0008428	ribonuclease inhibitor activity	molecular_function	4	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0071596	ubiquitin-dependent protein catabolic process via the N-end rule pathway	biological_process	7	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0004161	dimethylallyltranstransferase activity	molecular_function	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0006014	D-ribose metabolic process	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0051538	3 iron, 4 sulfur cluster binding	molecular_function	4	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0015966	diadenosine tetraphosphate biosynthetic process	biological_process	8	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0000839	Hrd1p ubiquitin ligase ERAD-L complex	cellular_component	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0005173	stem cell factor receptor binding	molecular_function	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0005119	smoothened binding	molecular_function	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0006540	glutamate decarboxylation to succinate	biological_process	8	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:1903422	negative regulation of synaptic vesicle recycling	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0006407	rRNA export from nucleus	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0032557	pyrimidine ribonucleotide binding	molecular_function	4	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:1904263	positive regulation of TORC1 signaling	biological_process	8	7	13	0.009034005237734436	0.03196424524716567	1.4953355458480118	True
GO:1990120	messenger ribonucleoprotein complex assembly	biological_process	5	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0014037	Schwann cell differentiation	biological_process	5	17	46	0.009090662420177567	0.03196424524716567	1.4953355458480118	True
GO:0004117	calmodulin-dependent cyclic-nucleotide phosphodiesterase activity	molecular_function	8	3	3	0.009145530780238574	0.03196424524716567	1.4953355458480118	True
GO:0006862	nucleotide transport	biological_process	6	10	22	0.0085085263290233	0.03159885048049918	1.5003287160859178	True
GO:0007095	mitotic G2 DNA damage checkpoint	biological_process	5	10	22	0.0085085263290233	0.03159885048049918	1.5003287160859178	True
GO:1990126	retrograde transport, endosome to plasma membrane	biological_process	5	10	22	0.0085085263290233	0.03159885048049918	1.5003287160859178	True
GO:0046599	regulation of centriole replication	biological_process	5	10	22	0.0085085263290233	0.03159885048049918	1.5003287160859178	True
GO:0035584	calcium-mediated signaling using intracellular calcium source	biological_process	6	10	22	0.0085085263290233	0.03159885048049918	1.5003287160859178	True
GO:0051010	microtubule plus-end binding	molecular_function	6	10	22	0.0085085263290233	0.03159885048049918	1.5003287160859178	True
GO:0007035	vacuolar acidification	biological_process	10	10	22	0.0085085263290233	0.03159885048049918	1.5003287160859178	True
GO:0043496	regulation of protein homodimerization activity	biological_process	5	10	22	0.0085085263290233	0.03159885048049918	1.5003287160859178	True
GO:0045740	positive regulation of DNA replication	biological_process	7	21	60	0.008160135993201423	0.030440379673426242	1.5165499350471408	True
GO:0030316	osteoclast differentiation	biological_process	6	16	42	0.008087687478370268	0.030179749221074626	1.5202843733197386	True
GO:0043570	maintenance of DNA repeat elements	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0090168	Golgi reassembly	biological_process	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0052723	inositol hexakisphosphate 1-kinase activity	molecular_function	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0030035	microspike assembly	biological_process	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0043559	insulin binding	molecular_function	3	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0045180	basal cortex	cellular_component	3	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0045298	tubulin complex	cellular_component	2	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0046976	histone methyltransferase activity (H3-K27 specific)	molecular_function	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0003091	renal water homeostasis	biological_process	4	14	35	0.007910726998253235	0.029939016563673523	1.5237624694567111	True
GO:0035646	endosome to melanosome transport	biological_process	5	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:1903025	regulation of RNA polymerase II regulatory region sequence-specific DNA binding	biological_process	6	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0097109	neuroligin family protein binding	molecular_function	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0097025	MPP7-DLG1-LIN7 complex	cellular_component	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0005827	polar microtubule	cellular_component	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0034629	cellular protein-containing complex localization	biological_process	5	11	25	0.007878274644670046	0.029939016563673523	1.5237624694567111	True
GO:0098937	anterograde dendritic transport	biological_process	8	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0051388	positive regulation of neurotrophin TRK receptor signaling pathway	biological_process	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0033192	calmodulin-dependent protein phosphatase activity	molecular_function	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0035845	photoreceptor cell outer segment organization	biological_process	3	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0052724	inositol hexakisphosphate 3-kinase activity	molecular_function	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0036444	calcium import into the mitochondrion	biological_process	6	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0044545	NSL complex	cellular_component	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:1903564	regulation of protein localization to cilium	biological_process	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0005850	eukaryotic translation initiation factor 2 complex	cellular_component	2	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:1903897	regulation of PERK-mediated unfolded protein response	biological_process	6	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0035610	protein side chain deglutamylation	biological_process	9	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0009180	purine ribonucleoside diphosphate biosynthetic process	biological_process	8	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0034720	histone H3-K4 demethylation	biological_process	6	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0000056	ribosomal small subunit export from nucleus	biological_process	5	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0003025	regulation of systemic arterial blood pressure by baroreceptor feedback	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0045636	positive regulation of melanocyte differentiation	biological_process	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0031114	regulation of microtubule depolymerization	biological_process	6	14	35	0.007910726998253235	0.029939016563673523	1.5237624694567111	True
GO:0006382	adenosine to inosine editing	biological_process	7	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0030957	Tat protein binding	molecular_function	6	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:1990592	protein K69-linked ufmylation	biological_process	10	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0031802	type 5 metabotropic glutamate receptor binding	molecular_function	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:2000601	positive regulation of Arp2/3 complex-mediated actin nucleation	biological_process	9	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0061734	parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	biological_process	8	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0031702	type 1 angiotensin receptor binding	molecular_function	6	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0060295	regulation of cilium movement involved in cell motility	biological_process	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0010009	cytoplasmic side of endosome membrane	cellular_component	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0097165	nuclear stress granule	cellular_component	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0043247	telomere maintenance in response to DNA damage	biological_process	5	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0001740	Barr body	cellular_component	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kinase activity	molecular_function	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0016560	protein import into peroxisome matrix, docking	biological_process	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:2000370	positive regulation of clathrin-dependent endocytosis	biological_process	7	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0036091	positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0061665	SUMO ligase activity	molecular_function	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:2000671	regulation of motor neuron apoptotic process	biological_process	7	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0045040	protein insertion into mitochondrial outer membrane	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0050923	regulation of negative chemotaxis	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0046512	sphingosine biosynthetic process	biological_process	5	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0045792	negative regulation of cell size	biological_process	5	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0032137	guanine/thymine mispair binding	molecular_function	7	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:1903772	regulation of viral budding via host ESCRT complex	biological_process	7	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0051791	medium-chain fatty acid metabolic process	biological_process	5	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:1902261	positive regulation of delayed rectifier potassium channel activity	biological_process	8	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0021815	modulation of microtubule cytoskeleton involved in cerebral cortex radial glia guided migration	biological_process	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0051639	actin filament network formation	biological_process	5	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0046959	habituation	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0048495	Roundabout binding	molecular_function	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0045338	farnesyl diphosphate metabolic process	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0070940	dephosphorylation of RNA polymerase II C-terminal domain	biological_process	7	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0051036	regulation of endosome size	biological_process	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0086007	voltage-gated calcium channel activity involved in cardiac muscle cell action potential	molecular_function	7	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0033353	S-adenosylmethionine cycle	biological_process	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:1902083	negative regulation of peptidyl-cysteine S-nitrosylation	biological_process	8	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0071038	nuclear polyadenylation-dependent tRNA catabolic process	biological_process	8	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:1990635	proximal dendrite	cellular_component	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0090724	central region of growth cone	cellular_component	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0032876	negative regulation of DNA endoreduplication	biological_process	7	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:1904261	positive regulation of basement membrane assembly involved in embryonic body morphogenesis	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:1905232	cellular response to L-glutamate	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:1905606	regulation of presynapse assembly	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:2000809	positive regulation of synaptic vesicle clustering	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0097422	tubular endosome	cellular_component	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0097114	NMDA glutamate receptor clustering	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0044388	small protein activating enzyme binding	molecular_function	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0000832	inositol hexakisphosphate 5-kinase activity	molecular_function	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0031618	nuclear pericentric heterochromatin	cellular_component	7	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0030124	AP-4 adaptor complex	cellular_component	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0098967	exocytic insertion of neurotransmitter receptor to postsynaptic membrane	biological_process	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	6	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0098881	exocytic insertion of neurotransmitter receptor to plasma membrane	biological_process	4	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0006573	valine metabolic process	biological_process	5	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0033184	positive regulation of histone ubiquitination	biological_process	9	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:1904903	ESCRT III complex disassembly	biological_process	6	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0047238	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	molecular_function	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:1902525	regulation of protein monoubiquitination	biological_process	9	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0071287	cellular response to manganese ion	biological_process	6	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:2001166	regulation of histone H2B ubiquitination	biological_process	9	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0034427	nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	biological_process	9	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0008045	motor neuron axon guidance	biological_process	5	11	25	0.007878274644670046	0.029939016563673523	1.5237624694567111	True
GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	biological_process	9	11	25	0.007878274644670046	0.029939016563673523	1.5237624694567111	True
GO:0008140	cAMP response element binding protein binding	molecular_function	5	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0015277	kainate selective glutamate receptor activity	molecular_function	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0032983	kainate selective glutamate receptor complex	cellular_component	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0140080	class III/IV DNA-(apurinic or apyrimidinic site) endonuclease activity	molecular_function	4	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0007094	mitotic spindle assembly checkpoint	biological_process	5	11	25	0.007878274644670046	0.029939016563673523	1.5237624694567111	True
GO:0042976	activation of Janus kinase activity	biological_process	8	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0110011	regulation of basement membrane organization	biological_process	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0016191	synaptic vesicle uncoating	biological_process	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0075044	autophagy of host cells involved in interaction with symbiont	biological_process	5	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:1903069	regulation of ER-associated ubiquitin-dependent protein catabolic process	biological_process	7	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0070344	regulation of fat cell proliferation	biological_process	5	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0045876	positive regulation of sister chromatid cohesion	biological_process	6	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0016185	synaptic vesicle budding from presynaptic endocytic zone membrane	biological_process	6	4	5	0.007961839124251326	0.029939016563673523	1.5237624694567111	True
GO:0070885	negative regulation of calcineurin-NFAT signaling cascade	biological_process	9	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0007191	adenylate cyclase-activating dopamine receptor signaling pathway	biological_process	5	6	10	0.00801549241675632	0.029939016563673523	1.5237624694567111	True
GO:0005070	SH3/SH2 adaptor activity	molecular_function	5	23	67	0.007551900506439983	0.029449389199729767	1.530923708345056	True
GO:0045143	homologous chromosome segregation	biological_process	4	23	67	0.007551900506439983	0.029449389199729767	1.530923708345056	True
GO:0030865	cortical cytoskeleton organization	biological_process	5	23	67	0.007551900506439983	0.029449389199729767	1.530923708345056	True
GO:1902692	regulation of neuroblast proliferation	biological_process	6	12	28	0.007198121063008285	0.028107292367277846	1.551180988849597	True
GO:0046037	GMP metabolic process	biological_process	7	12	28	0.007198121063008285	0.028107292367277846	1.551180988849597	True
GO:0043457	regulation of cellular respiration	biological_process	6	12	28	0.007198121063008285	0.028107292367277846	1.551180988849597	True
GO:0043202	lysosomal lumen	cellular_component	5	31	97	0.00719571293006217	0.028107292367277846	1.551180988849597	True
GO:0051787	misfolded protein binding	molecular_function	3	12	28	0.007198121063008285	0.028107292367277846	1.551180988849597	True
GO:0031063	regulation of histone deacetylation	biological_process	8	12	28	0.007198121063008285	0.028107292367277846	1.551180988849597	True
GO:0001738	morphogenesis of a polarized epithelium	biological_process	5	17	45	0.0070878790543959245	0.027732394251988875	1.5570126343694806	True
GO:0070566	adenylyltransferase activity	molecular_function	5	15	38	0.007005359271756441	0.027454599788395033	1.5613848827125156	True
GO:0048145	regulation of fibroblast proliferation	biological_process	5	30	93	0.0070074865938389175	0.027454599788395033	1.5613848827125156	True
GO:0097421	liver regeneration	biological_process	5	15	38	0.007005359271756441	0.027454599788395033	1.5613848827125156	True
GO:0045687	positive regulation of glial cell differentiation	biological_process	8	15	38	0.007005359271756441	0.027454599788395033	1.5613848827125156	True
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	biological_process	7	15	38	0.007005359271756441	0.027454599788395033	1.5613848827125156	True
GO:0060119	inner ear receptor cell development	biological_process	5	19	52	0.006910599934062988	0.02715691557281694	1.56611955787365	True
GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	biological_process	7	19	52	0.006910599934062988	0.02715691557281694	1.56611955787365	True
GO:1903510	mucopolysaccharide metabolic process	biological_process	6	37	120	0.006838792365392815	0.026892809130106762	1.5703638305032086	True
GO:0009205	purine ribonucleoside triphosphate metabolic process	biological_process	7	37	120	0.006838792365392815	0.026892809130106762	1.5703638305032086	True
GO:0004407	histone deacetylase activity	molecular_function	4	24	70	0.006555680109621021	0.025796854985385177	1.588433237670439	True
GO:0005251	delayed rectifier potassium channel activity	molecular_function	8	13	31	0.0065150449838220935	0.02566286755588413	1.5906948174031683	True
GO:0042461	photoreceptor cell development	biological_process	5	18	48	0.006207194187952428	0.02448323456523341	1.6111312065822492	True
GO:0043596	nuclear replication fork	cellular_component	5	18	48	0.006207194187952428	0.02448323456523341	1.6111312065822492	True
GO:0045445	myoblast differentiation	biological_process	4	16	41	0.00618832716403556	0.024425298067096465	1.6121601277891122	True
GO:0043243	positive regulation of protein complex disassembly	biological_process	6	16	41	0.00618832716403556	0.024425298067096465	1.6121601277891122	True
GO:0005978	glycogen biosynthetic process	biological_process	6	16	41	0.00618832716403556	0.024425298067096465	1.6121601277891122	True
GO:0052742	phosphatidylinositol kinase activity	molecular_function	5	23	66	0.006155869240059785	0.024338270979215065	1.613710277825672	True
GO:0043507	positive regulation of JUN kinase activity	biological_process	9	26	77	0.006009571881552204	0.023783989460807994	1.6237152962482055	True
GO:0007204	positive regulation of cytosolic calcium ion concentration	biological_process	9	79	290	0.005898798782485346	0.023353490201840903	1.6316482045142486	True
GO:0046540	U4/U6 x U5 tri-snRNP complex	cellular_component	6	14	34	0.005856454596486456	0.023201562415290804	1.634482768320666	True
GO:0051147	regulation of muscle cell differentiation	biological_process	5	58	203	0.0058378502688761595	0.0231356974554004	1.6357174036001745	True
GO:1901679	nucleotide transmembrane transport	biological_process	5	9	18	0.005808679093327138	0.023027896670087342	1.637745727962412	True
GO:0086013	membrane repolarization during cardiac muscle cell action potential	biological_process	6	9	18	0.005808679093327138	0.023027896670087342	1.637745727962412	True
GO:0015271	outward rectifier potassium channel activity	molecular_function	8	9	18	0.005808679093327138	0.023027896670087342	1.637745727962412	True
GO:0007216	G protein-coupled glutamate receptor signaling pathway	biological_process	4	9	18	0.005808679093327138	0.023027896670087342	1.637745727962412	True
GO:0009113	purine nucleobase biosynthetic process	biological_process	4	9	18	0.005808679093327138	0.023027896670087342	1.637745727962412	True
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	biological_process	6	9	18	0.005808679093327138	0.023027896670087342	1.637745727962412	True
GO:0051131	chaperone-mediated protein complex assembly	biological_process	6	9	18	0.005808679093327138	0.023027896670087342	1.637745727962412	True
GO:0090036	regulation of protein kinase C signaling	biological_process	6	9	18	0.005808679093327138	0.023027896670087342	1.637745727962412	True
GO:1903377	negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	biological_process	8	5	7	0.005732234475303358	0.02286439892554472	1.6408402111540779	True
GO:1900244	positive regulation of synaptic vesicle endocytosis	biological_process	6	5	7	0.005732234475303358	0.02286439892554472	1.6408402111540779	True
GO:0031054	pre-miRNA processing	biological_process	6	8	15	0.005655068378210021	0.02286439892554472	1.6408402111540779	True
GO:0005816	spindle pole body	cellular_component	5	5	7	0.005732234475303358	0.02286439892554472	1.6408402111540779	True
GO:0015037	peptide disulfide oxidoreductase activity	molecular_function	5	8	15	0.005655068378210021	0.02286439892554472	1.6408402111540779	True
